,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
5656,5656,01:09:29:11,01:09:32:02,5251033029316736209.xml,1340,So this conversation is over. ,major life events,0.10289221256971359
2845,2845,00:39:55:15,00:39:58:06,5248439298566680341.xml,765,I had you down as a bad girl. ,major life events,0.10285086929798126
18246,18246,00:39:31:13,00:39:36:19,5269245838135402929.xml,710,"And not just with a car.  I might be a lot of  things, all right,",major life events,0.10284917801618576
16850,16850,01:16:34:19,01:16:38:01,5266645664934403562.xml,1419,And if it makes you feel better... ,major life events,0.10283657163381577
19568,19568,00:28:31:15,00:28:35:12,5271844722846213628.xml,538,"But there's still one more song...  Do you want a kebab or not? PHONE RINGS It might be Pudsey, Shirl!  Flamin' well answer it then!",major life events,0.10258764028549194
5301,5301,00:50:44:07,00:50:46:02,5251033029316736209.xml,985,But they're my dear friends! ,major life events,0.10249809920787811
10140,10140,01:24:12:01,01:24:14:14,5256228221757951173.xml,1429,"It's been sitting there,  getting cold.",major life events,0.10220946371555328
7614,7614,00:56:18:22,00:56:20:15,5253646087419594905.xml,1005,"We'll just ignore you then, yeah?  Come on,",major life events,0.10212027281522751
14555,14555,01:31:53:07,01:31:55:00,5264050645694159353.xml,1706,"I just cut myself when I was packing.  Where?  Show me. It's nothing. Show me. It's nothing, leave it.",major life events,0.10207373648881912
4590,4590,00:13:53:10,00:13:56:23,5251033029316736209.xml,274,"being selfish,  doing stupid things - before we get knee-deep in  baby sick and dirty nappies.",major life events,0.10207203775644302
10864,10864,00:10:19:17,00:10:22:06,5258818087037440299.xml,233,"Yeah, well, we should make it  a thing.  Proper girls' night, just the two of us.",major life events,0.10200615227222443
21038,21038,01:51:59:11,01:52:26:04,5271844722846213628.xml,2008,"What on earth for?  I dunno...  Being silly, really.  Come here.  You're my special girl.  You know that. Am I though?  Come closer.  You have no idea how special.  I can't wait till my birthday. ",major life events,0.10194355994462967
13481,13481,00:31:36:06,00:31:38:06,5264050645694159353.xml,632,"What, like yesterday?  No,  you're just... You're in the way.",major life events,0.1017601266503334
11178,11178,00:26:28:10,00:26:34:11,5258818087037440299.xml,547,"Too many hours on the laptop.  Mmm. About that.  I...had a bit of an  accident, I'm sorry.  I spilled a little bit of glue on the catch.",major life events,0.10162850469350815
16713,16713,01:08:01:15,01:08:08:03,5266645664934403562.xml,1282,"Vis-a-vis the details rent-wise,  this is the breakdown...",major life events,0.10156930238008499
13158,13158,00:14:36:17,00:14:39:08,5264050645694159353.xml,309,"You'd love that, wouldn't you?  Me doing your dirty work for you?",major life events,0.1014411672949791
12702,12702,01:49:56:05,01:49:58:13,5258818087037440299.xml,2071,"that's fair game once you get a big  laugh out of it. Ian, I love this family.  And I love you.",major life events,0.10138539969921112
1791,1791,01:37:12:15,01:37:15:23,5245830105934359183.xml,1792,I'm just a helpless cripple. ,major life events,0.10119051486253738
6011,6011,01:27:01:21,01:27:05:06,5251033029316736209.xml,1695,"Save money and the planet, you know. ",major life events,0.10076766461133957
3228,3228,00:59:10:10,00:59:13:01,5248439298566680341.xml,1148,"Yes.  Well, it ain't just  labouring that pays, is it?",major life events,0.10074331611394882
19669,19669,00:33:45:23,00:33:48:05,5271844722846213628.xml,639,"You know what I love about you, Dad? ",major life events,0.10064013302326202
2087,2087,00:00:41:13,00:00:43:17,5248439298566680341.xml,7,"It smells.  What have I told you? We don't use the word ""fart"".",major life events,0.1006012037396431
20100,20100,00:56:02:19,00:56:12:17,5271844722846213628.xml,1070,"I've told her a bit  of a white lie, Shirl. What white lie?  I told her I own a pub. ",major life events,0.10053859651088715
1696,1696,01:32:44:09,01:32:46:17,5245830105934359183.xml,1697,"You're just nervous, that's all. ",major life events,0.10045500099658966
10116,10116,01:22:52:23,01:22:59:01,5256228221757951173.xml,1405,"Yeah, well, I think that's a very  funny conclusion to come to. Why would I send you any kind  of text from that phone?",major life events,0.10037850588560104
2416,2416,00:18:15:24,00:18:17:15,5248439298566680341.xml,336,"I was only saying.  What kind of medal was it, anyway?",major life events,0.10032813251018524
4673,4673,00:18:18:21,00:18:24:15,5251033029316736209.xml,357,"Right, let's get started.  If you ever need any change, always ask Lila on the flower  stall, she's always got loads.  Here.",major life events,0.10028588771820068
21446,21446,00:20:25:18,00:20:33:07,5274434588125702436.xml,353,"And one for this young lady, please.  No, thanks. I gotta be able to cheer ONE of you up.",major life events,0.09995871782302856
22511,22511,01:17:26:20,01:17:28:16,5274434588125702436.xml,1418,Perverting the course of justice? ,major life events,0.09993438422679901
953,953,00:52:40:02,00:52:42:05,5245830105934359183.xml,954,I dunno what she sees in him. ,major life events,0.09990207105875015
8513,8513,01:46:17:15,01:46:25:13,5253646087419594905.xml,1904,So do you remember that chat  we had a little while ago?,major life events,0.09970793128013611
65,65,00:04:03:21,00:04:05:23,5245830105934359183.xml,66,Yes.  Funny.,major life events,0.09968791157007217
20970,20970,01:47:54:17,01:48:00:02,5271844722846213628.xml,1940,"What, your type is he?  Yeah. I like Bright Digital. ",major life events,0.09967481344938278
12272,12272,01:22:37:11,01:22:44:19,5258818087037440299.xml,1641,"You know, get rid of the shame. ",major life events,0.09963055700063705
20708,20708,01:29:52:24,01:29:54:14,5271844722846213628.xml,1678,Do you come here often? ,major life events,0.09953781217336655
7698,7698,01:01:07:15,01:01:10:14,5253646087419594905.xml,1089,"you know, for the tea afterwards.  What do you think? Do you think this is a good idea?",major life events,0.09920476377010345
11024,11024,00:17:56:15,00:18:22:00,5258818087037440299.xml,393,"Hmm?  And you're right, of course.  I didn't believe  I still had a picture, but... I was down at Weymouth  at the weekend, having a clear-out. Amazing what you can find  at the back of a drawer. You sure?  Sentimental value?  Oh, well, if you don't want her,  I suppose we need to see if we can't find her a good home, hey?",major life events,0.09900090843439102
1281,1281,01:09:40:21,01:09:41:14,5245830105934359183.xml,1282,I've got a terrible itch.  Just down there.,major life events,0.09898691624403
21886,21886,00:44:32:03,00:44:34:10,5274434588125702436.xml,793,What's all this in aid of? ,major life events,0.09869498014450073
5910,5910,01:21:59:11,01:22:07:14,5251033029316736209.xml,1594,Don't you think  I tell myself that every day?,major life events,0.0985272228717804
14961,14961,01:55:52:24,01:55:56:06,5264050645694159353.xml,2112,"I swear, I didn't know it was  nicked.  I would've reported it.",major life events,0.09852341562509537
22264,22264,01:05:32:07,01:05:35:09,5274434588125702436.xml,1171,I won't.  And all presents are welcome.,major life events,0.09843375533819199
20776,20776,01:33:58:00,01:34:00:00,5271844722846213628.xml,1746,"Um, I just needed to get some clean  clothes and that. You should've rung, I could've done that.",major life events,0.09835630655288696
15596,15596,00:07:27:10,00:07:32:09,5266645664934403562.xml,165,I've got a good mind  to get one of them little penny slots fitted to the lock.,major life events,0.09832173585891724
21194,21194,00:04:53:08,00:04:56:18,5274434588125702436.xml,101,Nothing!  I could make thousands  if I wanted to. Really?  I tell you what. ,major life events,0.09806734323501587
14140,14140,01:08:13:17,01:08:14:01,5264050645694159353.xml,1291,He followed her out  like a little lost puppy dog.,major life events,0.09793355315923691
16468,16468,00:54:11:20,00:54:16:10,5266645664934403562.xml,1037,"OK, folks.  Thank you very much.  You've been great. I've been Mrs Beale and I've got  another 4,086 combinations to try,",major life events,0.09791608899831772
14762,14762,01:43:56:15,01:44:00:11,5264050645694159353.xml,1913,"You just worked out another  little angle, didn't you?",major life events,0.0976579561829567
17720,17720,00:07:53:18,00:07:55:17,5269245838135402929.xml,184,"Right, well, I'm glad she could help.  Cheese and ham toastie on white, take away.",major life events,0.09737065434455872
7573,7573,00:54:15:07,00:54:22:02,5253646087419594905.xml,964,"You won't put old ghosts to rest  that way, Veronica.",major life events,0.09735730290412903
9183,9183,00:27:42:23,00:27:45:19,5256228221757951173.xml,472,So you look for ways  to keep yourself interested.,major life events,0.09734272956848145
18749,18749,01:10:50:07,01:10:55:00,5269245838135402929.xml,1213,"OK, what does he like? ",major life events,0.0972859337925911
18589,18589,01:01:16:01,01:01:23:19,5269245838135402929.xml,1053,"But you don't even cook.  Oh, I've got plenty of hidden  talents inside of me, Phil. Just you wait and see.",major life events,0.0971793383359909
8594,8594,01:51:16:15,01:51:18:18,5253646087419594905.xml,1985,"I told you, she just needed a little  bit of careful handling, that's all.",major life events,0.09716502577066422
12721,12721,01:50:56:23,01:50:59:22,5258818087037440299.xml,2090,"Well, I mean, not yet  there isn't, but...",major life events,0.09716096520423889
13137,13137,00:13:23:24,00:13:26:11,5264050645694159353.xml,288,Why don't I go and get us a  sandwich from the caf? Would you?,major life events,0.09714381396770477
4775,4775,00:23:18:24,00:23:25:02,5251033029316736209.xml,459,"No.  Nothing.  Oh, OK.  Thanks anyway.  Come on.  You better get going.",major life events,0.09711327403783798
12678,12678,01:48:15:18,01:48:21:05,5258818087037440299.xml,2047,"No, the only thing that's ridiculous  is how you're behaving.",major life events,0.09704644232988358
1885,1885,01:43:26:24,01:43:28:10,5245830105934359183.xml,1886,"Right, it's not loaded. ",major life events,0.09699185192584991
4641,4641,00:16:37:02,00:16:39:07,5251033029316736209.xml,325,And it just makes me feel so evil.  She's gonna hate me when she finds out. Calm down.,major life events,0.09696508198976517
4942,4942,00:31:00:12,00:31:05:03,5251033029316736209.xml,626,"I just think that line might  need a stronger fixing. Look, it'll be fine.  I'm not a complete idiot.",major life events,0.09678623825311661
7693,7693,01:00:47:14,01:00:50:16,5253646087419594905.xml,1084,"Yeah, she's got cover  at the launderette, especially.",major life events,0.09677258133888245
17735,17735,00:08:32:06,00:08:34:04,5269245838135402929.xml,199,"In the meantime, get them computer  games from your room.  Stick 'em in the box with the DVDs.",major life events,0.09672423452138901
16848,16848,01:16:29:06,01:16:31:13,5266645664934403562.xml,1417,"Laugh?  Yeah, why not.  You've got a sense of humour haven't you?",major life events,0.09668740630149841
28,28,00:01:39:13,00:01:41:24,5245830105934359183.xml,29,"Fancy a coffee?  While I'm gone,",major life events,0.09649322181940079
17894,17894,00:17:43:09,00:17:48:21,5269245838135402929.xml,358,"out there blue female comic.  What do you think? Just let me finish outlining  the concept, Jane.  It's a lot of fun.",major life events,0.09623968601226807
5147,5147,00:41:39:02,00:41:40:15,5251033029316736209.xml,831,"I'm not interested in ex-cons,  all right?",major life events,0.09613343328237534
16157,16157,00:35:39:17,00:35:44:21,5266645664934403562.xml,726,What are you being all arsey for? ,major life events,0.09598693996667862
3830,3830,01:27:29:12,01:27:31:03,5248439298566680341.xml,1750,My mum had a thing  for the bloke in the coffee ads. I'm Dillon.,major life events,0.09596171230077744
18157,18157,00:34:38:02,00:34:41:02,5269245838135402929.xml,621,bulk buying the ingredients  plus turnover and profit projections for the next three years.,major life events,0.095839723944664
9903,9903,01:09:16:16,01:09:21:23,5256228221757951173.xml,1192,"Here, what do you reckon,  spag bol or toad in the hole?",major life events,0.09558075666427612
638,638,00:35:50:06,00:35:59:14,5245830105934359183.xml,639,"Don't worry about it.  I mean she doesn't even know you. No. She just needs to see you're  an OK bloke, that's all. Am I though? ",major life events,0.0955672487616539
6878,6878,00:16:01:07,00:16:05:09,5253646087419594905.xml,269,"Yes, sir?  What can I get you? ",major life events,0.09548446536064148
18682,18682,01:07:34:08,01:07:36:00,5269245838135402929.xml,1146,Your cook.  You'll need someone creative.,major life events,0.09541869163513184
14172,14172,01:09:33:10,01:09:51:23,5264050645694159353.xml,1323,I hate apples.  PHONE BEEPS You've got a text.  Cheers.,major life events,0.0953182801604271
2333,2333,00:13:39:03,00:13:41:05,5248439298566680341.xml,253,Have you?  It's none of your business.,major life events,0.09530921280384064
2162,2162,00:04:21:22,00:04:26:13,5248439298566680341.xml,82,Some stray moggy's  giving him hay fever.,major life events,0.09528986364603043
4779,4779,00:23:36:15,00:23:39:23,5251033029316736209.xml,463,"So have you sorted out  all those clothes, Peggy? I'm thinking of making a trip  to the charity shop tomorrow. No. Not yet. What's all this, then?",major life events,0.0951225534081459
18582,18582,01:00:44:22,01:00:51:23,5269245838135402929.xml,1046,"Yeah, I want to put in an order  for the four-tiered mermaid cake, with the marzipan dolphins. For tonight.  A month? ",major life events,0.09501481056213379
8570,8570,01:49:18:16,01:49:20:18,5253646087419594905.xml,1961,"Yeah.  Well, how much space?",major life events,0.09470855444669724
4398,4398,00:03:46:10,00:03:49:09,5251033029316736209.xml,82,"Right.  Don't get me wrong, sweetheart.  You've got some lovely stuff.",major life events,0.09458763897418976
16959,16959,01:22:58:04,01:22:59:15,5266645664934403562.xml,1528,"I don't know what is wrong with him,  why can't you two just...",major life events,0.09458064287900925
10161,10161,01:25:24:17,01:25:29:20,5256228221757951173.xml,1450,Less pressure.  See ya. ,major life events,0.09456087648868561
8732,8732,00:01:36:21,00:01:37:20,5256228221757951173.xml,21,I wouldn't steal.  I'm pulling your leg.,major life events,0.09448663890361786
5603,5603,01:06:52:06,01:06:54:06,5251033029316736209.xml,1287,This rehearsal tonight... ,major life events,0.09373551607131958
5886,5886,01:20:49:17,01:20:52:22,5251033029316736209.xml,1570,"Yeah, but come on,  Leftfield, Faithless?",major life events,0.09372300654649734
21765,21765,00:37:12:10,00:37:15:09,5274434588125702436.xml,672,"Yeah.  He's gorgeous, isn't he? ",major life events,0.09368687123060226
9029,9029,00:18:39:21,00:18:42:11,5256228221757951173.xml,318,"She's not mad,  she's just a bit moody.",major life events,0.09364879131317139
22975,22975,01:42:58:09,01:43:00:16,5274434588125702436.xml,1882,I have a vague recollection. ,major life events,0.09360989183187485
14165,14165,01:09:12:08,01:09:14:23,5264050645694159353.xml,1316,Just to talk to Stacey.  I thought she was going around with that Callum fella?,major life events,0.09344963729381561
5902,5902,01:21:34:15,01:21:38:16,5251033029316736209.xml,1586,It's a ginger thing.  Right.,major life events,0.09338748455047607
7879,7879,01:10:50:17,01:10:54:14,5253646087419594905.xml,1270,"it would leave us  more time to enjoy ourselves. Yeah, that's a good idea, Mum.",major life events,0.0933653712272644
6708,6708,00:06:26:04,00:06:32:09,5253646087419594905.xml,99,I'm sure I could find you  an extra shift at R Say on one and a half times  what you're on here.,major life events,0.09329111874103546
2403,2403,00:17:33:17,00:17:35:19,5248439298566680341.xml,323,Isn't he lovely? ,major life events,0.09325741976499557
20120,20120,00:57:15:08,00:57:16:17,5271844722846213628.xml,1090,Has something happened?  Like what?,major life events,0.09316245466470718
11118,11118,00:22:49:15,00:22:52:24,5258818087037440299.xml,487,"I read it in a magazine,  at the doctor's. Ten Ways To Please Your Squeeze.",major life events,0.09307601302862167
22469,22469,01:15:43:23,01:15:48:09,5274434588125702436.xml,1376,"Yeah, like we always do. ",major life events,0.09304217249155045
6998,6998,00:22:34:09,00:22:39:21,5253646087419594905.xml,389,Yeah.  Why?  I dunno.  You just... just seem a bit lost.,major life events,0.09297601878643036
3922,3922,01:32:10:20,01:32:35:07,5248439298566680341.xml,1842,"Right.  Men, who needs them?  Nothing mends a broken heart  like tequila. Come on, and the rest. ",major life events,0.09291209280490875
3273,3273,01:00:48:17,01:00:53:20,5248439298566680341.xml,1193,Dunno. ,major life events,0.09288281202316284
6281,6281,01:39:45:06,01:39:47:08,5251033029316736209.xml,1965,"Did you miss me?  Yeah, I couldn't stop thinking about you(!) What you cooking?",major life events,0.09265303611755371
19812,19812,00:40:11:08,00:40:14:02,5271844722846213628.xml,782,"I will show you where you can  stick the flowers, shall I? Rox!",major life events,0.0925656259059906
12454,12454,01:35:31:14,01:35:41:20,5258818087037440299.xml,1823,"Now, he's very young, so  please be extra gentle with him. Ladies and gentlemen, I give you...  Tamwar Masood!",major life events,0.09214970469474792
10077,10077,01:20:09:13,01:20:12:10,5256228221757951173.xml,1366,What was I thinking about? ,major life events,0.09197990596294403
15275,15275,02:15:10:18,02:15:12:16,5264050645694159353.xml,2426,You'd be surprised what  making an effort can do.,major life events,0.09196232259273529
10078,10078,01:20:12:11,01:20:16:05,5256228221757951173.xml,1367,Just goes to show  where paranoia can get you.,major life events,0.0919250100851059
18750,18750,01:10:55:01,01:10:56:01,5269245838135402929.xml,1214,"Football, I suppose? ",major life events,0.09183584898710251
16676,16676,01:05:35:18,01:05:39:06,5266645664934403562.xml,1245,"What d'you mean?  I thought...  Sorry but...you know, it's stupid.",major life events,0.09182868152856827
912,912,00:50:07:08,00:50:09:15,5245830105934359183.xml,913,"He's only trying to help.  It doesn't matter, it's all a pile of rubbish, isn't it? It's not.",major life events,0.09180165827274323
4359,4359,00:02:10:02,00:02:13:13,5251033029316736209.xml,43,"Here, look.  Can just see us on that  terrace?  Bottle of red. Nice bit of brie.",major life events,0.0910056084394455
19258,19258,00:11:15:09,00:11:17:11,5271844722846213628.xml,228,"Oh, what's wrong?  My tummy hurts.",major life events,0.09098216146230698
9976,9976,01:13:29:22,01:13:32:04,5256228221757951173.xml,1265,"Oh, what's that? ",major life events,0.09083777666091919
11532,11532,00:44:19:05,00:44:26:11,5258818087037440299.xml,901,"I know what you're feeling, mate.  You don't know nothing  about what I'm feeling.",major life events,0.0906929299235344
2331,2331,00:13:29:12,00:13:34:12,5248439298566680341.xml,251,"It's about feeling it on the inside.  When you get that,  the rest just happens.",major life events,0.09014619141817093
10392,10392,01:39:28:00,01:39:39:22,5256228221757951173.xml,1681,"Sorry about before, I was being daft. ",major life events,0.0899631604552269
4965,4965,00:32:55:08,00:33:00:11,5251033029316736209.xml,649,Just looking at the stock to see what  we had in the chiller yesterday.,major life events,0.08982063084840775
3551,3551,01:12:36:02,01:12:37:23,5248439298566680341.xml,1471,For a minute I thought  something serious had happened.,major life events,0.08936510235071182
14105,14105,01:06:04:18,01:06:05:11,5264050645694159353.xml,1256,"I told you all right,  I ain't got anything. Trick. Trick.  Trick.  Trick... !",major life events,0.08933120220899582
15776,15776,00:17:56:00,00:18:03:15,5266645664934403562.xml,345,"You're counting people who use your  toilet? Yeah.  They come in here. They hardly spend any money, they  go in there, use my toilet paper, my soap and my water!",major life events,0.08903682976961136
21119,21119,00:01:45:17,00:01:53:19,5274434588125702436.xml,26,"It takes 19 minutes, same as it did  from the pub. All right. Oi, I was only going to get  a glass of water.",major life events,0.08889999240636826
2113,2113,00:02:16:01,00:02:21:12,5248439298566680341.xml,33,Why would you want to wear  all that make up when you're so incredibly beautiful without it?,major life events,0.08882565796375275
2500,2500,00:21:49:05,00:21:51:22,5248439298566680341.xml,420,"For a date?  You wanna put your best  assets in the shop window, girl,",major life events,0.0887896865606308
787,787,00:43:56:16,00:44:00:01,5245830105934359183.xml,788,"This is ridiculous, I'm not getting  into this. But it seemed like Callum was covering for you.",major life events,0.08872943371534348
16476,16476,00:54:44:08,00:54:45:07,5266645664934403562.xml,1045,"Why you not getting up and  doing a slot?  Funny man like you. It's not really my style, Archie.",major life events,0.08868159353733063
20308,20308,01:07:10:21,01:07:13:10,5271844722846213628.xml,1278,"Stace, I'm fine, honestly, all  right? Yeah, and I'm right here.  OK?",major life events,0.08866987377405167
17101,17101,01:30:29:21,01:30:35:21,5266645664934403562.xml,1670,You planning a romantic dinner?  Cos I could do with cheering up.,major life events,0.0886378362774849
11663,11663,00:52:16:12,00:52:19:22,5258818087037440299.xml,1032,I care about you.  Nah...,major life events,0.08863352984189987
3756,3756,01:22:53:03,01:22:57:22,5248439298566680341.xml,1676,"That was an unfortunate side effect.  You're tied to this family,  Veronica.",major life events,0.08859457820653915
8642,8642,01:53:28:23,01:53:30:07,5253646087419594905.xml,2033,This isn't doing any good.  What is it?,major life events,0.0885796770453453
1649,1649,01:29:30:03,01:29:33:05,5245830105934359183.xml,1650,"Fine, you carry on as you are, then.  What do I do?",major life events,0.08856423944234848
6007,6007,01:26:44:05,01:26:53:02,5251033029316736209.xml,1691,"Will you stop playing with  that stupid thing? Come on,  I've never won anything before. I was the quiz night king!  I couldn't believe it when the subject was Bond films.",major life events,0.0883464366197586
564,564,00:32:28:04,00:32:32:12,5245830105934359183.xml,565,Hiya.  We're having a few people round later for drinks.,major life events,0.08828095346689224
13304,13304,00:22:13:04,00:22:16:04,5264050645694159353.xml,455,"To be honest with you, mate,  all I want is a crime number so I can put a claim in. Insurance?",major life events,0.0882573127746582
13218,13218,00:17:35:23,00:17:37:09,5264050645694159353.xml,369,Here's your crisps.  Thank you.,major life events,0.08804839104413986
8872,8872,00:08:29:01,00:08:33:16,5256228221757951173.xml,161,"I've always found them  strangely sexy.  What do you reckon? What do you reckon?  As close as  he's gonna get, half a wooden bird!",major life events,0.08792629092931747
14598,14598,01:34:16:00,01:34:18:12,5264050645694159353.xml,1749,What about this gun?  What gun?,major life events,0.0878155454993248
21173,21173,00:04:02:24,00:04:04:19,5274434588125702436.xml,80,There's a saying in men's clothing -  understated is never underestimated.,major life events,0.08780660480260849
12008,12008,01:08:34:04,01:08:37:11,5258818087037440299.xml,1377,"Oh, well, you can see the  tambourine shaker any time.",major life events,0.08771315962076187
7488,7488,00:49:44:23,00:49:48:19,5253646087419594905.xml,879,Me and Ricky were just talking  about true love. I've got a son to consider  in all this.,major life events,0.08768334984779358
9571,9571,00:49:46:01,00:49:50:23,5256228221757951173.xml,860,"You know I had you down as a lot of  things Auntie Peggy, but stupid wasn't one of them.",major life events,0.08752882480621338
14879,14879,01:50:56:15,01:51:06:23,5264050645694159353.xml,2030,"I promise you.  I'm your dad.  That ain't gonna change.  Your mum,  she don't want that to stop.",major life events,0.08705026656389236
11890,11890,01:03:06:01,01:03:07:05,5258818087037440299.xml,1259,They've just been shouting a lot. ,major life events,0.08697084337472916
14361,14361,01:20:36:22,01:20:41:16,5264050645694159353.xml,1512,You pathetic little worm. ,major life events,0.08682534843683243
6032,6032,01:28:18:17,01:28:19:19,5251033029316736209.xml,1716,"Nothing.  Yes, there is. Come on, tell me.",major life events,0.08674617856740952
21182,21182,00:04:24:02,00:04:25:14,5274434588125702436.xml,89,What do you need it for?  Whatever I want - it'd be my money.,major life events,0.0859484001994133
21929,21929,00:46:43:10,00:46:44:14,5274434588125702436.xml,836,"No drama, no fuss.  Yeah, I bet. Yeah, well, he's done his best.",major life events,0.08587536960840225
8828,8828,00:06:10:08,00:06:14:18,5256228221757951173.xml,117,Just for nearest and dearest. ,major life events,0.08528314530849457
10677,10677,00:02:08:02,00:02:10:11,5258818087037440299.xml,46,"Oh, good boy.  I've always said  that no good came of gambling.",major life events,0.08525152504444122
11916,11916,01:04:37:01,01:04:38:18,5258818087037440299.xml,1285,What do you mean?  The fact that you are acting like a total cow,major life events,0.08511791378259659
910,910,00:50:01:22,00:50:02:09,5245830105934359183.xml,911,What you doing?  Putting it out for the bins. You can't do that.,major life events,0.08462843298912048
1049,1049,00:57:06:02,00:57:10:16,5245830105934359183.xml,1050,"You know, he's kind of sporty.  Is something troubling you, Bradley? ",major life events,0.08447867631912231
455,455,00:27:17:23,00:27:23:17,5245830105934359183.xml,456,"Keep your weight nice and even.  Always the same stance, keep your centre of gravity low. Jab across move.  Good.  Good. ",major life events,0.08445791900157928
16073,16073,00:31:49:01,00:32:02:08,5266645664934403562.xml,642,"You must wanna do something?  Not bothered. Oh, it's your birthday,  you gotta do something special. We'll have cake with the kids,  watch a DVD. Not with the kids.  Me and you on our own. Like what?  I don't know, go out, for dinner, go somewhere.",major life events,0.0842987596988678
8229,8229,01:31:46:03,01:31:47:17,5253646087419594905.xml,1620,I would do if it wasn't an  emergency. What sort of emergency?,major life events,0.08422821760177612
3396,3396,01:06:08:08,01:06:10:17,5248439298566680341.xml,1316,Yeah.  Want a cuppa tea?  Ta.,major life events,0.08419711142778397
1922,1922,01:44:40:07,01:44:44:00,5245830105934359183.xml,1923,Little Miss Trouble.  Tony.,major life events,0.08414937555789948
19220,19220,00:09:34:12,00:09:36:21,5271844722846213628.xml,190,"What is she doing?  Having a good  old rummage, are you?!",major life events,0.0840633437037468
20743,20743,01:32:08:16,01:32:10:00,5271844722846213628.xml,1713,"My lovely little redhead, ",major life events,0.08393628895282745
12534,12534,01:40:57:14,01:41:00:10,5258818087037440299.xml,1903,"Right.  Haven't got a clue why I bought it, though.",major life events,0.08373658359050751
17787,17787,00:11:37:12,00:11:38:19,5269245838135402929.xml,251,"Nothing.  Good.  See you later, then.",major life events,0.08368030190467834
890,890,00:49:10:03,00:49:15:17,5245830105934359183.xml,891,"I think I'd rather have a bag of  nuts, go on, do a snack round.",major life events,0.08363077044487
17779,17779,00:11:24:18,00:11:26:02,5269245838135402929.xml,243,How you doing?  Not too much for you? ,major life events,0.08335603028535843
3576,3576,01:13:41:20,01:13:46:13,5248439298566680341.xml,1496,"That's so funny.  Go on.  From the top of the page, yeah? ",major life events,0.08306434005498886
11811,11811,00:59:16:06,00:59:20:22,5258818087037440299.xml,1180,Better than dumpy old Walford.  There's nothing worth  staying around here for anyway.,major life events,0.08294421434402466
10052,10052,01:18:01:18,01:18:05:05,5256228221757951173.xml,1341,"Oh, no.  When I was a kid,  I used to love chips dipped in fizz.",major life events,0.08292628824710846
21958,21958,00:48:16:08,00:48:19:03,5274434588125702436.xml,865,Can I get some water or something? ,major life events,0.08289902657270432
19570,19570,00:28:45:18,00:28:48:24,5271844722846213628.xml,540,"Don't you think she looks better  today? It's still early days, Roxy.",major life events,0.0828409418463707
340,340,00:19:47:20,00:19:49:18,5245830105934359183.xml,341,Me?  Why would I wanna spend the evening with a bunch of boys in shorts?,major life events,0.0826641246676445
534,534,00:31:08:22,00:31:13:04,5245830105934359183.xml,535,Just didn't really get on...  So where you having this party then? ,major life events,0.08264635503292084
8113,8113,01:25:36:24,01:25:39:08,5253646087419594905.xml,1504,"I'm leaving some toast here, OK? ",major life events,0.08262482285499573
1441,1441,01:16:18:24,01:16:20:10,5245830105934359183.xml,1442,She can stay where she is.  What?,major life events,0.08259209990501404
20198,20198,01:01:01:18,01:01:05:08,5271844722846213628.xml,1168,"Tell me this is one of your  wind-ups, Son. No wind-up! Daphne'll be here at two,",major life events,0.08210254460573196
7584,7584,00:55:06:06,00:55:13:12,5253646087419594905.xml,975,fill me in on all your  dirty little secrets. Ah!  Was somebody  a naughty girl at school?,major life events,0.0821015015244484
19805,19805,00:39:56:07,00:39:59:22,5271844722846213628.xml,775,"Oh, that's kind of them.  You know, that's the problem with hospitals,",major life events,0.08194084465503693
5112,5112,00:39:36:17,00:39:38:16,5251033029316736209.xml,796,Food poisoning.  And I know who the culprit is.,major life events,0.08186890184879303
4832,4832,00:26:15:06,00:26:16:14,5251033029316736209.xml,516,I thought that I was  everything to you. You are.,major life events,0.08178877830505371
8776,8776,00:04:05:01,00:04:08:14,5256228221757951173.xml,65,Thanks.  So why are you having breakfast in here?,major life events,0.08175811171531677
15246,15246,02:12:41:04,02:12:43:04,5264050645694159353.xml,2397,"People who think by controlling  the chaos around them,",major life events,0.08175057917833328
411,411,00:24:26:15,00:24:34:01,5245830105934359183.xml,412,Fightercise is not some flaky class  where you do a few jabs and skip about a bit. What I'm gonna be teaching  you is proper boxing training.,major life events,0.08162114024162292
15083,15083,02:02:47:05,02:02:51:07,5264050645694159353.xml,2234,"I used to do this when I was little  for my sister, Joan.",major life events,0.08147343248128891
9279,9279,00:33:42:14,00:33:49:22,5256228221757951173.xml,568,"And what's up with that?  Oh, this.  It's my wireless, innit. ",major life events,0.08130905032157898
16432,16432,00:51:00:17,00:51:03:16,5266645664934403562.xml,1001,"OK, well grab yourself a drink  and get ready for the funniest lady in Walford.",major life events,0.08127576112747192
3319,3319,01:02:57:13,01:03:00:01,5248439298566680341.xml,1239,"See, on the one hand the flowers are  a bit wilted, and on the other,",major life events,0.08127408474683762
15304,15304,02:17:20:04,02:17:21:22,5264050645694159353.xml,2455,"He also has some more superficial  wounds to his face, arm and wrists.",major life events,0.0812225267291069
22712,22712,01:28:59:16,01:29:02:16,5274434588125702436.xml,1619,"While you're out, will you get  Prince some dog food?  But none of that cheap stuff, only the best.",major life events,0.08112303912639618
8286,8286,01:33:57:21,01:34:05:16,5253646087419594905.xml,1677,"I mean, go away.  Have a holiday, have some fun.",major life events,0.08097746968269348
