,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
16163,16163,00:36:03:15,00:36:10:02,5266645664934403562.xml,732,"Here he is, home safe and sound. ",drama,0.01665738970041275
4983,4983,00:34:04:08,00:34:08:02,5251033029316736209.xml,667,I'm not complaining.  I love being with him.,drama,0.01654975861310959
13049,13049,00:10:13:03,00:10:15:16,5264050645694159353.xml,200,"Well, WE thought we could  all have a celebration lunch.",drama,0.01651664450764656
5656,5656,01:09:29:11,01:09:32:02,5251033029316736209.xml,1340,So this conversation is over. ,drama,0.016487982124090195
21247,21247,00:08:22:21,00:08:27:06,5274434588125702436.xml,154,"Kids can spot market gear, you know.  So, it doesn't have to always be  about labels.",drama,0.016457535326480865
5246,5246,00:47:23:16,00:47:24:20,5251033029316736209.xml,930,I might get you  some sweets or whatever you like.,drama,0.016451191157102585
4755,4755,00:22:48:00,00:22:49:13,5251033029316736209.xml,439,"You are such a boy scout, Bradley.  Hang on a minute.  I'm sure I've seen one somewhere. Thanks.",drama,0.016416842117905617
6827,6827,00:13:18:02,00:13:21:03,5253646087419594905.xml,218,Philistine.  Come on. ,drama,0.016399316489696503
10525,10525,01:46:34:07,01:46:39:09,5256228221757951173.xml,1814,I wanted you to see what  a great guy he is... It wouldn't have made a blind  bit of difference. Roxy.,drama,0.016316309571266174
3901,3901,01:30:29:23,01:30:34:01,5248439298566680341.xml,1821,"Happy hours ain't really my bag,  anyway.",drama,0.016185041517019272
1581,1581,01:24:59:09,01:25:00:15,5245830105934359183.xml,1582,No reason. ,drama,0.016141876578330994
7929,7929,01:14:35:10,01:14:37:04,5253646087419594905.xml,1320,Just... ,drama,0.016125354915857315
2988,2988,00:46:53:08,00:46:55:08,5248439298566680341.xml,908,Do what any normal parent does.  Don't talk about being a normal parent.,drama,0.016119273379445076
1049,1049,00:57:06:02,00:57:10:16,5245830105934359183.xml,1050,"You know, he's kind of sporty.  Is something troubling you, Bradley? ",drama,0.01601848378777504
18320,18320,00:46:15:06,00:46:17:12,5269245838135402929.xml,784,"No, no, it's a free period. ",drama,0.015855172649025917
4828,4828,00:26:05:23,00:26:07:00,5251033029316736209.xml,512,That was for us.  Our new life.  We'll find another way.,drama,0.015842866152524948
16657,16657,01:04:35:14,01:04:41:00,5266645664934403562.xml,1226,"Yeah, it looks brilliant...  Yeah, brand-new development, just opened to the public.",drama,0.015624914318323135
22876,22876,01:37:08:22,01:37:11:06,5274434588125702436.xml,1783,"That way, I get 1,000 quid,  no risk.",drama,0.015624422580003738
16124,16124,00:34:01:04,00:34:11:14,5266645664934403562.xml,693,"..so I got some jeans as well.  Any change? No.  Is it true? What? You're doing this comedy  thing tonight at the Vic? Um, yeah. A comic, you?  Yeah, she's very funny. Well, tell us a joke then?",drama,0.015543892048299313
11910,11910,01:04:22:15,01:04:25:22,5258818087037440299.xml,1279,"Look, we were just  being friendly, OK? I had an interesting chat  with Mo Harris earlier.",drama,0.015358975157141685
6183,6183,01:34:49:05,01:34:52:04,5251033029316736209.xml,1867,I wasn't snooping. ,drama,0.015347885899245739
5247,5247,00:47:24:21,00:47:31:01,5251033029316736209.xml,931,"And a comic.  All right, tiger.  You drive a hard bargain.  High five.",drama,0.015338015742599964
10978,10978,00:15:41:13,00:15:42:06,5258818087037440299.xml,347,"Well, it helps making us  keep the place in order.",drama,0.01530480571091175
6942,6942,00:19:27:10,00:19:32:12,5253646087419594905.xml,333,You had the kindest face.  I knew you were gonna  take care of me.,drama,0.01526322029531002
12195,12195,01:18:21:05,01:18:22:24,5258818087037440299.xml,1564,And thanks for keeping shtoom. ,drama,0.015167555771768093
4636,4636,00:16:20:06,00:16:22:07,5251033029316736209.xml,320,It's not that. ,drama,0.015100267715752125
22895,22895,01:38:07:02,01:38:15:14,5274434588125702436.xml,1802,"Well, hardly, I mean...  Libby's  right, no need to rush things. You two are OK about all this,  aren't you? I think it's romantic.",drama,0.015075813978910446
20001,20001,00:50:22:14,00:50:24:13,5271844722846213628.xml,971,"Well, you can see I'm working. ",drama,0.015055127441883087
21765,21765,00:37:12:10,00:37:15:09,5274434588125702436.xml,672,"Yeah.  He's gorgeous, isn't he? ",drama,0.015049110166728497
7807,7807,01:07:57:23,01:07:59:12,5253646087419594905.xml,1198,"I love having things  to look forward to, don't you?",drama,0.014938793145120144
20101,20101,00:56:12:18,00:56:16:22,5271844722846213628.xml,1071,What pub? ,drama,0.014900864101946354
13320,13320,00:23:00:19,00:23:04:00,5264050645694159353.xml,471,"These exams, Oxford, everything, ",drama,0.014820178039371967
7830,7830,01:08:44:08,01:08:45:18,5253646087419594905.xml,1221,PHONES RINGS  That's my phone.,drama,0.014790812507271767
23052,23052,01:48:22:15,01:48:26:05,5274434588125702436.xml,1959,You can have tea if you want. ,drama,0.014730791561305523
6057,6057,01:29:22:11,01:29:28:18,5251033029316736209.xml,1741,It'll be like it was before.  Just make sure. ,drama,0.014674698933959007
1606,1606,01:25:53:10,01:25:55:07,5245830105934359183.xml,1607,couldn't make us a BLT could ya? ,drama,0.014636793173849583
15623,15623,00:09:01:07,00:09:04:11,5266645664934403562.xml,192,"So who is funny?  Come on, enlighten me. I quite like Jim Davidson.",drama,0.014604847878217697
15328,15328,02:18:18:22,02:18:22:04,5264050645694159353.xml,2479,"How about these?  They've never failed me. I've got me own, thanks.  Besides,  he ain't gonna want them, is he?",drama,0.014598014764487743
14197,14197,01:11:48:01,01:11:50:21,5264050645694159353.xml,1348,"No!  No.  It's a laugh.  You're not brooding over Darren, are ya?",drama,0.014557969756424427
1131,1131,01:01:38:02,01:01:39:03,5245830105934359183.xml,1132,That's it?  Nothing sinister. It was just Masood having a crafty chapati?,drama,0.014353416860103607
8766,8766,00:03:42:07,00:03:44:19,5256228221757951173.xml,55,"And a lightly boiled egg  and a piece of toast with a thin scraping of butter, if you please.",drama,0.014332519844174385
5503,5503,01:01:33:13,01:01:34:20,5251033029316736209.xml,1187,"Yeah, well, I'm feeling fine. ",drama,0.014330398291349411
22469,22469,01:15:43:23,01:15:48:09,5274434588125702436.xml,1376,"Yeah, like we always do. ",drama,0.014322000555694103
5265,5265,00:48:40:20,00:48:45:24,5251033029316736209.xml,949,and Patrick  is having a little sale.,drama,0.014301315881311893
11182,11182,00:26:41:23,00:26:45:02,5258818087037440299.xml,551,"You do so much brain work all the  time, I thought you might like something to do with your hands.",drama,0.01423959992825985
21194,21194,00:04:53:08,00:04:56:18,5274434588125702436.xml,101,Nothing!  I could make thousands  if I wanted to. Really?  I tell you what. ,drama,0.014238114468753338
12553,12553,01:41:53:22,01:41:54:17,5258818087037440299.xml,1922,"A course showcase is one thing,  but a real gig!",drama,0.014131724834442139
13006,13006,00:07:28:21,00:07:29:23,5264050645694159353.xml,157,"This is Halloween.  They're witches'  cats.  It's slinky, one-piece catsuits!",drama,0.014055715873837471
1649,1649,01:29:30:03,01:29:33:05,5245830105934359183.xml,1650,"Fine, you carry on as you are, then.  What do I do?",drama,0.013918665237724781
2404,2404,00:17:35:20,00:17:38:01,5248439298566680341.xml,324,"So, did you have a nice time? ",drama,0.013848395086824894
2187,2187,00:05:27:24,00:05:29:24,5248439298566680341.xml,107,He was very respectful. ,drama,0.01384691335260868
4156,4156,01:46:09:09,01:46:16:05,5248439298566680341.xml,2076,"You know, land some flashy job,  move into a trendy apartment  with a gorgeous bloke bringing me breakfast in bed.",drama,0.013746150769293308
22278,22278,01:06:20:19,01:06:23:09,5274434588125702436.xml,1185,And use the thin sliced bread. ,drama,0.013736304827034473
16388,16388,00:49:06:10,00:49:09:01,5266645664934403562.xml,957,Jane Beale?  Callum there reckons she's  supposed to be very funny.,drama,0.013728071004152298
17335,17335,01:43:35:24,01:43:40:06,5266645664934403562.xml,1904,That's lovely.  Lauren?  Do you want to say  a little prayer for your father?,drama,0.013634564355015755
12621,12621,01:44:59:07,01:45:06:21,5258818087037440299.xml,1990,Do you remember that ice cream  we had in Venice? Remember it?  I'm still wearing it on me hips.,drama,0.01362262386828661
11456,11456,00:40:49:23,00:40:52:09,5258818087037440299.xml,825,"It's nothing, it's nothing.  I'm just being silly. It don't look like nothing to me.",drama,0.01352879498153925
7250,7250,00:36:20:04,00:36:26:10,5253646087419594905.xml,641,She likes a drink.  She likes men. ,drama,0.013407961465418339
4018,4018,01:37:31:03,01:37:32:05,5248439298566680341.xml,1938,"If you've got nothing to hide,  there's no problem, is there?",drama,0.013365239836275578
11476,11476,00:41:53:01,00:41:59:02,5258818087037440299.xml,845,"Well, you certainly kept that quiet. ",drama,0.013298314064741135
14118,14118,01:06:40:07,01:06:41:08,5264050645694159353.xml,1269,"Hello, Peggy...  What you gonna do? Nothing.  It's sorted.",drama,0.013296701945364475
8723,8723,00:01:20:18,00:01:22:06,5256228221757951173.xml,12,Do you want some toast? ,drama,0.013235566206276417
11419,11419,00:38:40:04,00:38:45:19,5258818087037440299.xml,788,Making sure everybody's happy. ,drama,0.013219527900218964
2237,2237,00:08:33:03,00:08:34:11,5248439298566680341.xml,157,I'm...  I'm fine.  Honest. ,drama,0.013182993046939373
12324,12324,01:26:19:17,01:26:24:04,5258818087037440299.xml,1693,"No, this isn't gonna become  some post-feminist rant. This is just an observation  on my albeit limited experience of the opposite sex.",drama,0.013105939142405987
5811,5811,01:16:57:07,01:17:02:11,5251033029316736209.xml,1495,I'm meeting some mates.  Oh. Why?  Nothing. ,drama,0.013090221211314201
17226,17226,01:37:20:19,01:37:22:02,5266645664934403562.xml,1795,Slept through.  Potty-trained himself at 18 months.,drama,0.013071645982563496
4447,4447,00:06:13:15,00:06:17:14,5251033029316736209.xml,131,"That's classy.  Yolande, what's wrong? ",drama,0.01305975392460823
21121,21121,00:01:53:23,00:01:55:14,5274434588125702436.xml,28,It's not worth turning over  for a few minutes.,drama,0.012970896437764168
6027,6027,01:27:58:18,01:28:00:00,5251033029316736209.xml,1711,It was an accident.  It's nothing.  An accident?,drama,0.01295849122107029
13082,13082,00:11:22:01,00:11:24:08,5264050645694159353.xml,233,"""Taxi to St Pancras. ",drama,0.012936821207404137
21703,21703,00:33:19:17,00:33:26:22,5274434588125702436.xml,610,Right.  And she goes to a whole  heap of classes now too. Aquaerobics.  Yoga.  Spinning. ,drama,0.012931941077113152
314,314,00:18:40:20,00:18:42:15,5245830105934359183.xml,315,"White spirit?  Don't worry, I've probably got enough.",drama,0.012808365747332573
18451,18451,00:53:24:16,00:53:26:07,5269245838135402929.xml,915,You still see yourself as a man  who can take care of his family. On his own.,drama,0.012799990363419056
14989,14989,01:57:30:23,01:57:32:05,5264050645694159353.xml,2140,"Of course it isn't, darling.  Yes, it is.",drama,0.01272601168602705
259,259,00:15:50:19,00:15:56:07,5245830105934359183.xml,260,"No, it's all working out,  skipping and that.",drama,0.012713711708784103
2790,2790,00:36:38:12,00:36:49:06,5248439298566680341.xml,710,"Beans, tomatoes, cup of tea,  you know, the full works. I want a word with you. I'm ordering my breakfast.  I'll be with you in a minute. Not in a minute.  Now.  Sit down!",drama,0.012678911909461021
7787,7787,01:06:34:08,01:06:51:14,5253646087419594905.xml,1178,"You are OK with this,  aren't you, Patrick? The move to Birmingham,  and everything? I have been so contented being here, ",drama,0.012663088738918304
4528,4528,00:10:28:20,00:10:31:12,5251033029316736209.xml,212,"Yeah, well, pink, it always  gave me a youthful glow.",drama,0.012533132918179035
22889,22889,01:37:38:16,01:37:40:07,5274434588125702436.xml,1796,The girl's a genius. ,drama,0.012525144964456558
12063,12063,01:11:35:24,01:11:38:04,5258818087037440299.xml,1432,What for?  Incriminating evidence.,drama,0.012439453043043613
8188,8188,01:29:12:18,01:29:25:11,5253646087419594905.xml,1579,"No, it's not a bad patch at all.  I mean, we haven't rowed  or fallen out about anything. Even yesterday, there was no...  there was no yelling or shouting.",drama,0.012354515492916107
17909,17909,00:18:42:21,00:18:44:21,5269245838135402929.xml,373,"Now being big, of course, was  a USP for comics in the 90s but...",drama,0.012349803932011127
15271,15271,02:14:53:22,02:14:56:02,5264050645694159353.xml,2422,But you gotta make time for romance. ,drama,0.012318057008087635
3224,3224,00:58:47:16,00:58:53:20,5248439298566680341.xml,1144,No offence? ,drama,0.012282165698707104
16276,16276,00:41:07:11,00:41:10:19,5266645664934403562.xml,845,"I didn't have many lines,  but I was a flower.",drama,0.012278647162020206
402,402,00:23:17:18,00:23:18:19,5245830105934359183.xml,403,"Welcome to Fightercise, ",drama,0.012254167348146439
6783,6783,00:10:18:06,00:10:20:02,5253646087419594905.xml,174,Face the facts.  You're not needed. ,drama,0.012174808420240879
8329,8329,01:36:16:01,01:36:19:03,5253646087419594905.xml,1720,That was just you trying to do  what you thought was best.,drama,0.012086681090295315
3222,3222,00:58:41:04,00:58:43:13,5248439298566680341.xml,1142,"No offence, but it's a bit sad  innit?  Man your age.",drama,0.011971640400588512
19217,19217,00:09:25:12,00:09:31:06,5271844722846213628.xml,187,It's all right. ,drama,0.011967971920967102
773,773,00:42:36:06,00:42:44:14,5245830105934359183.xml,774,"So we playing party games later?  I already am, mate. ",drama,0.011956855654716492
20701,20701,01:29:21:04,01:29:25:02,5271844722846213628.xml,1671,"Don't change much.  Well, get yourself a good brief and you'll be out of here in no time.",drama,0.011931217275559902
14028,14028,01:01:29:02,01:01:37:08,5264050645694159353.xml,1179,"Give me your orange juice,  I'll give you a nip. I was gonna go. What?  You can't go.  This lot are  well boring.  I heard about Jack though.  What a psycho!",drama,0.011896297335624695
18659,18659,01:06:12:22,01:06:17:07,5269245838135402929.xml,1123,"Me too.  See, it's always better  to persuade people with words.",drama,0.011876835487782955
16709,16709,01:07:44:02,01:07:51:02,5266645664934403562.xml,1278,"So, what do you think?  Yeah, yeah.  It's exactly  what we're looking for. It's clean, it's spacious... got a very comfortable floor. ",drama,0.011837459169328213
12024,12024,01:09:21:24,01:09:24:08,5258818087037440299.xml,1393,There's nothing wrong.  Anything to do with Jack cooking some French grub? What do you mean?,drama,0.011798037216067314
19989,19989,00:49:35:07,00:49:54:18,5271844722846213628.xml,959,"Yeah.  Nothing special.  Well, I hope she's  really good to you. This hotel you were staying at.  What was it called again? Why do you wanna know?  I was thinking of taking  Stacey away, that's all. The Imperial. ",drama,0.011777156963944435
4250,4250,01:52:23:09,01:52:28:17,5248439298566680341.xml,2170,Clean slate.  No more Max.  No more Walford. ,drama,0.011758193373680115
6430,6430,01:48:11:19,01:48:13:02,5251033029316736209.xml,2114,"Really, you're fit.  Older women are OK.",drama,0.011732768267393112
6284,6284,01:39:51:07,01:39:53:24,5251033029316736209.xml,1968,"Chilli, not that it's any  of your business.",drama,0.011712430976331234
9857,9857,01:06:49:06,01:06:51:14,5256228221757951173.xml,1146,"I mean, what would really make you  feel looked after?",drama,0.011699192225933075
7498,7498,00:50:11:19,00:50:16:11,5253646087419594905.xml,889,"Well, apparently the feedback  on me is always the same. Oh, right?",drama,0.011531366035342216
2705,2705,00:32:32:16,00:32:34:21,5248439298566680341.xml,625,Morning!  Morning.,drama,0.011528832837939262
14026,14026,01:01:24:18,01:01:26:12,5264050645694159353.xml,1177,"Halloween chic?  Walford's sexiest  witch. Yeah, you look good.",drama,0.011526877991855145
2879,2879,00:41:43:15,00:41:45:15,5248439298566680341.xml,799,But what if there was  something to smile about?,drama,0.011471283622086048
9600,9600,00:51:09:18,00:51:11:13,5256228221757951173.xml,889,I've got no reason to any more. ,drama,0.011341963894665241
115,115,00:06:50:12,00:06:53:13,5245830105934359183.xml,116,"It's fine, just leave it.  I'm nearly done.",drama,0.011293387971818447
13836,13836,00:49:42:00,00:49:45:20,5264050645694159353.xml,987,"Cause for celebration, have we?  Why not?  I mean it was  two for the price of one,",drama,0.011227955110371113
7488,7488,00:49:44:23,00:49:48:19,5253646087419594905.xml,879,Me and Ricky were just talking  about true love. I've got a son to consider  in all this.,drama,0.011158443987369537
20546,20546,01:19:42:03,01:19:44:23,5271844722846213628.xml,1516,I'm building a cot. ,drama,0.01109163835644722
13477,13477,00:31:27:22,00:31:28:20,5264050645694159353.xml,628,"Cheers, Grandma. ",drama,0.011066185310482979
19730,19730,00:36:19:23,00:36:23:13,5271844722846213628.xml,700,"Coping well, I see. ",drama,0.011015661992132664
4867,4867,00:27:36:07,00:27:39:14,5251033029316736209.xml,551,What's done is done.  You've  gotta look towards the future!,drama,0.010976885445415974
11469,11469,00:41:32:00,00:41:35:24,5258818087037440299.xml,838,"He might be nice to look at, but  he's got nothing going on upstairs.",drama,0.010850371792912483
9434,9434,00:42:14:07,00:42:17:00,5256228221757951173.xml,723,"""He always did the right  thing, no matter what.",drama,0.01082946639508009
5471,5471,00:59:46:24,00:59:49:00,5251033029316736209.xml,1155,"It's girls' talk, innit?  No.",drama,0.01079624891281128
5646,5646,01:08:59:03,01:09:01:09,5251033029316736209.xml,1330,"Sod's law, innit? ",drama,0.010787764564156532
22830,22830,01:34:44:11,01:34:46:22,5274434588125702436.xml,1737,"Get your bit of business sorted?  Er, yeah.",drama,0.010733610019087791
21340,21340,00:14:04:15,00:14:10:06,5274434588125702436.xml,247,I thought Indian meals was  all about the poppadoms for you.,drama,0.010723503306508064
20788,20788,01:34:29:12,01:34:31:14,5271844722846213628.xml,1758,It's lovely.  So how is she? ,drama,0.010682634077966213
1185,1185,01:05:44:03,01:05:46:18,5245830105934359183.xml,1186,You know what marinas are like.  Expensive. Expensive...,drama,0.010658688843250275
7597,7597,00:55:40:13,00:55:43:19,5253646087419594905.xml,988,Don't worry. ,drama,0.010631418786942959
17678,17678,00:06:04:17,00:06:15:24,5269245838135402929.xml,142,"Actually, I was thinking something  more like security. I do need someone to shift that load  of breeze blocks off the flatbed. Not sure you've got the muscle.  How much?",drama,0.01063053123652935
21927,21927,00:46:36:01,00:46:37:15,5274434588125702436.xml,834,They were settled with Jack. ,drama,0.010551818646490574
13218,13218,00:17:35:23,00:17:37:09,5264050645694159353.xml,369,Here's your crisps.  Thank you.,drama,0.010542327538132668
20264,20264,01:03:56:09,01:04:00:22,5271844722846213628.xml,1234,So that's all you got to say? ,drama,0.010525984689593315
3235,3235,00:59:24:20,00:59:25:23,5248439298566680341.xml,1155,That ought to do it.  I fell asleep to the sound of purring last night.,drama,0.010506238788366318
17943,17943,00:20:04:04,00:20:05:14,5269245838135402929.xml,407,this business has no future. ,drama,0.010438961908221245
21220,21220,00:06:52:05,00:06:54:02,5274434588125702436.xml,127,She obviously knows what she's doing. ,drama,0.010329374112188816
5168,5168,00:42:46:09,00:42:53:18,5251033029316736209.xml,852,"So, if you give him regular access  on a permanent basis I think he might see a way forward.  Leave you and Jack alone.",drama,0.010289129801094532
1296,1296,01:10:02:18,01:10:04:18,5245830105934359183.xml,1297,That's for any other itch  you might wanna scratch!,drama,0.010240948759019375
11824,11824,01:00:15:02,01:00:18:14,5258818087037440299.xml,1193,"Yeah, right.  Settled then.",drama,0.010173601098358631
5640,5640,01:08:28:09,01:08:31:14,5251033029316736209.xml,1324,It's just you're so good with kids.  I thought it seemed perfect. Kids?,drama,0.010131346993148327
6011,6011,01:27:01:21,01:27:05:06,5251033029316736209.xml,1695,"Save money and the planet, you know. ",drama,0.010129858739674091
1203,1203,01:06:12:23,01:06:14:14,5245830105934359183.xml,1204,Didn't think you did  the whole sports thing. You'd be surprised what I can do.,drama,0.01009148359298706
16669,16669,01:05:13:23,01:05:16:21,5266645664934403562.xml,1238,What you doing back?  Nothing.  Just forgot these.,drama,0.010042187757790089
5686,5686,01:11:08:08,01:11:10:05,5251033029316736209.xml,1370,I'm sure Lucas doesn't want the ins  and outs. I think Lucas does.,drama,0.010031770914793015
12503,12503,01:38:28:05,01:38:34:24,5258818087037440299.xml,1872,Mother and baby are doing just fine.  The father ain't doing too bad either. You OK to be down here darling?  Yeah. No more twinges? No. Good.,drama,0.009997785091400146
17756,17756,00:10:11:07,00:10:13:11,5269245838135402929.xml,220,Least you can do is give us  a piece of cake.,drama,0.009857960976660252
16092,16092,00:32:37:24,00:32:43:01,5266645664934403562.xml,661,"Mum, just leave it.  No. You should be at home  concentrating on your exam. You should be doing your A levels,  going to Oxford and becoming a doctor. I want to be a comedian.",drama,0.009722701273858547
7143,7143,00:31:18:10,00:31:25:05,5253646087419594905.xml,534,"There's definitely a couple of  flats here we should look at. Yeah, what's the rush? ",drama,0.00971037894487381
871,871,00:47:36:02,00:47:38:01,5245830105934359183.xml,872,It was murder. ,drama,0.009686417877674103
3871,3871,01:29:04:21,01:29:10:06,5248439298566680341.xml,1791,"Nothing for you to worry about.  Grown-up stuff. You're checking up on Uncle Jack. No, I'm not. Don't be silly. ",drama,0.00966469943523407
17119,17119,01:31:15:18,01:31:17:20,5266645664934403562.xml,1688,I could say the same about you. ,drama,0.009661699645221233
7886,7886,01:11:49:05,01:11:51:03,5253646087419594905.xml,1277,"Bradley, nothing is going on.  I haven't cheated on you. I know.",drama,0.009440864436328411
18373,18373,00:49:49:10,00:49:52:01,5269245838135402929.xml,837,I am just being nice.  You want to try thinking the best of people sometimes.,drama,0.00943963322788477
9295,9295,00:34:40:02,00:34:44:22,5256228221757951173.xml,584,"But we'll be all right though,  won't we? Look, it's just a doctor thing, it's nothing important.",drama,0.009394571185112
3859,3859,01:28:45:07,01:28:48:03,5248439298566680341.xml,1779,"Where you off to?  Nowhere. Well, sort of shopping.",drama,0.009356738068163395
6890,6890,00:16:37:22,00:16:44:09,5253646087419594905.xml,281,That's fantastic news.  Yeah.  Thanks for letting me know. Cheers. ,drama,0.009334400296211243
2777,2777,00:35:57:16,00:35:59:11,5248439298566680341.xml,697,Aren't they all exactly the same?  Which shows the level of ignorance from which you have yet to emerge.,drama,0.009311230853199959
12714,12714,01:50:36:01,01:50:39:18,5258818087037440299.xml,2083,Give up comedy. ,drama,0.009305085055530071
9858,9858,01:06:51:15,01:06:56:01,5256228221757951173.xml,1147,"Yeah, like, just being there for  someone, no matter what, you know?",drama,0.009271468035876751
11243,11243,00:30:03:20,00:30:05:23,5258818087037440299.xml,612,I'll have you know these  pistons are in good working order.,drama,0.009209852665662766
15836,15836,00:21:11:04,00:21:13:03,5266645664934403562.xml,405,We've got a business to run. ,drama,0.009200396947562695
14179,14179,01:10:34:04,01:10:44:05,5264050645694159353.xml,1330,"See now Jack,  Jack treats me like a grown-up. He's kind and good...  and Mum loves him. ",drama,0.009149877354502678
1835,1835,01:40:09:14,01:40:12:05,5245830105934359183.xml,1836,Yay! ,drama,0.009073257446289062
16656,16656,01:04:34:07,01:04:35:13,5266645664934403562.xml,1225,"You're here to see flat eight,  right?",drama,0.009052983485162258
3121,3121,00:53:10:20,00:53:13:05,5248439298566680341.xml,1041,Just saying goodbye. ,drama,0.00884295254945755
4035,4035,01:38:47:11,01:38:55:17,5248439298566680341.xml,1955,"Bradley's got our whole lives mapped  out.  Kids, mortgage, pension plan... He's probably already decided what  we're doing for our ruby wedding. I think that's sweet.",drama,0.008700107224285603
14386,14386,01:22:13:10,01:22:17:01,5264050645694159353.xml,1537,Now...bus fare. ,drama,0.008633607067167759
10178,10178,01:26:23:19,01:26:29:20,5256228221757951173.xml,1467,"Here you are, that's one with sugar.  Less pressure.  Why does everyone keep going on about pressure?",drama,0.008563442155718803
10933,10933,00:13:13:17,00:13:17:22,5258818087037440299.xml,302,Probably the cleanest this place  has ever been. Don't tell Peggy I said that!,drama,0.00851074606180191
447,447,00:26:18:01,00:26:29:14,5245830105934359183.xml,448,"Honestly, Ricky, it's fine,  no need to explain. I just thought maybe, we seemed to,  you know...",drama,0.008497554808855057
11352,11352,00:35:08:09,00:35:17:10,5258818087037440299.xml,721,and prove it.  I'll get myself in shape. I love you just the way you are.  What's this?,drama,0.008427414111793041
7417,7417,00:44:53:23,00:44:56:24,5253646087419594905.xml,808,Don't get me wrong.  Bradley's  a saint.  But then he's had to be!,drama,0.008424373343586922
12397,12397,01:32:06:03,01:32:10:05,5258818087037440299.xml,1766,"he's not that bad really.  You know, he's faithful. And he's loyal and those are  really good qualities in a Labrador!",drama,0.008399320766329765
4386,4386,00:03:17:04,00:03:21:10,5251033029316736209.xml,70,Water? ,drama,0.008363190107047558
18317,18317,00:46:08:08,00:46:11:15,5269245838135402929.xml,781,Shouldn't you be in school? ,drama,0.008335668593645096
4753,4753,00:22:41:15,00:22:46:10,5251033029316736209.xml,437,"I just wondered if he had a  torch we could borrow, that was all. This place looks a little rural.",drama,0.008295000530779362
11293,11293,00:32:18:16,00:32:20:15,5258818087037440299.xml,662,I thought she might be able to  help you. I don't need any help.,drama,0.008223438635468483
10863,10863,00:10:17:14,00:10:19:16,5258818087037440299.xml,232,"Thank you.  It's been a laugh, hasn't it?",drama,0.008180646225810051
9748,9748,00:59:16:13,00:59:21:00,5256228221757951173.xml,1037,"Chilly today, eh?  Not inside here, it's not.",drama,0.008150138892233372
12943,12943,00:05:11:11,00:05:13:00,5264050645694159353.xml,94,And this isn't flirting?  This isn't holding hands?,drama,0.007955402135848999
21554,21554,00:25:47:15,00:25:51:14,5274434588125702436.xml,461,It's the same principle. ,drama,0.007941655814647675
273,273,00:16:21:07,00:16:26:21,5245830105934359183.xml,274,"Peggy didn't seem  too happy about it. What's she said?  Nothing, nothing, I just don't wanna upset her. No-one's upsetting anybody.",drama,0.007855471223592758
14400,14400,01:22:44:18,01:22:47:05,5264050645694159353.xml,1551,"Yeah, Max...you have a good life. ",drama,0.007805157918483019
10723,10723,00:03:43:19,00:03:45:15,5258818087037440299.xml,92,Cheers. ,drama,0.007795077282935381
18238,18238,00:39:01:00,00:39:02:17,5269245838135402929.xml,702,Cheers. ,drama,0.007795077282935381
16747,16747,01:10:29:16,01:10:33:08,5266645664934403562.xml,1316,Cheers. ,drama,0.007795077282935381
5400,5400,00:55:59:06,00:56:04:19,5251033029316736209.xml,1084,candles and the music... ,drama,0.0077132293954491615
9073,9073,00:20:45:01,00:20:48:02,5256228221757951173.xml,362,That looks exactly like the old one. ,drama,0.007702064234763384
717,717,00:39:52:04,00:39:54:15,5245830105934359183.xml,718,"Look at my new telly,  does everything, CDs, broadband, everything.",drama,0.007687694858759642
2021,2021,01:50:43:24,01:50:48:01,5245830105934359183.xml,2022,Keepsake? ,drama,0.007611652370542288
20865,20865,01:39:37:20,01:39:41:00,5271844722846213628.xml,1835,"Oh, behave.  This is for charity. ",drama,0.007559493184089661
5880,5880,01:20:19:15,01:20:22:20,5251033029316736209.xml,1564,It's stone cold.  I think the fuse must have gone.,drama,0.007552327122539282
19,19,00:01:14:10,00:01:19:14,5245830105934359183.xml,20,"Would you like a tip?  Opening doors, that smile... ",drama,0.007547522895038128
20401,20401,01:11:44:02,01:11:46:23,5271844722846213628.xml,1371,That's nothing to do with you. ,drama,0.007521732710301876
563,563,00:32:25:07,00:32:28:03,5245830105934359183.xml,564,This makes me happy... ,drama,0.007516923360526562
18122,18122,00:32:24:17,00:32:27:00,5269245838135402929.xml,586,No.  No.  I meant food for tonight. ,drama,0.007490374613553286
7251,7251,00:36:26:11,00:36:36:21,5253646087419594905.xml,642,"She loves Roxy.  As a doll. I'll lend you Tanya.  She's a laugh.  It doesn't have to be a woman.  Yes, it does.  You can't do platonic with men.",drama,0.007414542604237795
6210,6210,01:35:56:20,01:35:59:11,5251033029316736209.xml,1894,"Nah, she's principled. ",drama,0.007372988387942314
5679,5679,01:10:33:07,01:10:35:00,5251033029316736209.xml,1363,Nothing to worry about.  Didn't you tell him?,drama,0.007349278777837753
15241,15241,02:12:25:16,02:12:29:17,5264050645694159353.xml,2392,"Oh, yes, very mature. ",drama,0.007346132770180702
18203,18203,00:37:18:17,00:37:27:14,5269245838135402929.xml,667,"All right.  It was fun.  It's not exactly Suzy's strong point... cooking. Oh.  Well, if ever you fancy a  slap up meal, with extra afters, with all the trimmings,",drama,0.007325936108827591
9904,9904,01:09:21:24,01:09:25:04,5256228221757951173.xml,1193,Sorry?  What makes a nice dinner? Garry's cooking.,drama,0.007316953036934137
